Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
Date,,,,,,
2010-01-04,172.81784057617188,255.75,258.25,248.0,249.1999969482422,1268756
2010-01-05,175.03085327148438,259.0249938964844,263.0,257.2749938964844,258.5,1706608
2010-01-06,175.892333984375,260.29998779296875,262.25,257.9375,258.54998779296875,840360
2010-01-07,172.0238037109375,254.5749969482422,261.25,252.4875030517578,260.75,734988
2010-01-08,176.5511932373047,261.2749938964844,263.20001220703125,252.52499389648438,254.5,2080960
2010-01-11,175.43624877929688,259.625,266.17498779296875,258.0249938964844,262.5,1319720
2010-01-12,176.62725830078125,261.38751220703125,265.9750061035156,260.0,262.25,1315112
2010-01-13,183.64639282226562,271.7749938964844,272.73748779296875,257.5,258.75,2910448
2010-01-14,182.69190979003906,270.36248779296875,276.0,267.75,276.0,1362068
2010-01-15,192.10142517089844,284.2875061035156,286.0,271.5,275.0,3870856
2010-01-18,192.08453369140625,284.26251220703125,288.5,281.45001220703125,282.75,1208876
2010-01-19,188.7650146484375,279.3500061035156,287.4750061035156,269.125,269.125,629720
2010-01-20,189.22116088867188,280.0249938964844,286.0,276.61248779296875,280.5,657428
2010-01-21,187.07566833496094,276.8500061035156,283.75,270.3374938964844,278.75,787508
2010-01-22,192.18592834472656,284.4125061035156,289.5,269.32501220703125,272.75,2176368
2010-01-25,177.2269287109375,262.2749938964844,282.5,256.3999938964844,282.5,4302320
2010-01-27,159.54818725585938,236.1125030517578,260.0,231.77499389648438,260.0,2686004
2010-01-28,168.4001922607422,249.21249389648438,252.625,237.25,239.625,2997204
2010-01-29,164.28671264648438,243.125,248.25,234.4250030517578,244.0,1312588
2010-02-01,163.6278839111328,242.14999389648438,247.72500610351562,238.1750030517578,241.25,1158824
2010-02-02,160.2830047607422,237.1999969482422,249.4499969482422,235.5625,243.47500610351562,1183620
2010-02-03,162.8339080810547,240.97500610351562,246.5,239.8125,242.5,1286516
2010-02-04,159.41299438476562,235.91250610351562,241.9499969482422,233.9499969482422,239.97500610351562,944008
2010-02-05,158.2389373779297,234.1750030517578,238.75,226.5,232.52499389648438,854112
2010-02-08,159.3116455078125,235.7624969482422,240.3125,231.25,236.25,625648
2010-02-09,159.13426208496094,235.5,238.60000610351562,230.52499389648438,230.52499389648438,539220
2010-02-10,157.6054229736328,233.2375030517578,241.0,232.03750610351562,237.0,588020
2010-02-11,158.91465759277344,235.1750030517578,239.02499389648438,234.0,238.0,437160
2010-02-15,160.13946533203125,236.9875030517578,239.0500030517578,235.02499389648438,235.5,392224
2010-02-16,160.46884155273438,237.47500610351562,239.0,235.25,239.0,416352
2010-02-17,162.1412811279297,239.9499969482422,242.75,238.5,239.5,827240
2010-02-18,161.9892120361328,239.72500610351562,243.64999389648438,237.91250610351562,241.22500610351562,509164
2010-02-19,158.82174682617188,235.03750610351562,239.16250610351562,233.0,238.25,440920
2010-02-22,158.88934326171875,235.1374969482422,239.3625030517578,233.47500610351562,238.78750610351562,418120
2010-02-23,156.85369873046875,232.125,234.25,230.0,232.75,489340
2010-02-24,155.07147216796875,229.4875030517578,235.10000610351562,228.3125,230.2624969482422,695924
2010-02-25,153.29766845703125,226.8625030517578,232.75,224.58749389648438,230.5,876132
2010-02-26,150.4933624267578,222.71249389648438,231.0500030517578,220.5625,231.0500030517578,1618956
2010-03-02,151.55767822265625,224.28750610351562,226.8249969482422,222.64999389648438,225.25,826260
2010-03-03,153.55950927734375,227.25,228.0,224.75,226.0,532760
2010-03-04,155.16436767578125,229.625,230.66250610351562,226.25,227.8125,1261860
2010-03-05,157.394287109375,232.9250030517578,236.22500610351562,229.71249389648438,231.2375030517578,2210240
2010-03-08,153.99871826171875,227.89999389648438,239.5,227.25,237.25,1649728
2010-03-09,153.26385498046875,226.8125,230.47500610351562,226.0,227.75,1981948
2010-03-10,151.92933654785156,224.83749389648438,230.22500610351562,222.0,226.89999389648438,1105076
2010-03-11,152.63037109375,225.875,227.08749389648438,217.75,217.75,813940
2010-03-12,153.23011779785156,226.7624969482422,229.0,225.10000610351562,226.25,1007880
2010-03-15,152.46145629882812,225.625,227.5,224.28750610351562,227.0,1071648
2010-03-16,154.31126403808594,228.3625030517578,229.875,226.25,226.25,779820
2010-03-17,155.17282104492188,229.6374969482422,233.5625,229.0625,230.0,2117624
2010-03-18,153.17942810058594,226.6875,231.25,226.2624969482422,231.25,1542284
