Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,,
2010-01-04,57.52790832519531,69.2190170288086,69.58687591552734,66.36810302734375,67.01185607910156,1860224
2010-01-05,58.85909652709961,70.82073974609375,71.1119613647461,69.43360137939453,69.43360137939453,2280286
2010-01-06,64.6679458618164,77.8100814819336,79.24320220947266,70.50653076171875,70.96635437011719,7326390
2010-01-07,61.999183654785156,74.59896850585938,79.61106872558594,74.03185272216797,79.61106872558594,4759208
2010-01-08,62.782615661621094,75.54161071777344,77.86373138427734,73.90923309326172,75.0741195678711,3324076
2010-01-11,63.90360641479492,76.89043426513672,77.70278930664062,75.71788024902344,75.71788024902344,1196678
2010-01-12,59.69985580444336,71.83235931396484,78.4768295288086,70.75942993164062,77.3272705078125,3772479
2010-01-13,59.03107452392578,71.02766418457031,73.40342712402344,70.1999740600586,72.79032135009766,4749944
2010-01-14,61.464149475097656,73.95521545410156,74.64495086669922,71.59477996826172,71.99329376220703,3145358
2010-01-15,61.451419830322266,73.93988800048828,74.70626068115234,72.4454574584961,74.3384017944336,1360965
2010-01-18,60.71894454956055,73.05855560302734,73.93988800048828,72.68302917480469,72.98191833496094,3677989
2010-01-19,60.47691345214844,72.767333984375,74.79056549072266,72.03927612304688,73.54903411865234,538104
2010-01-20,60.910030364990234,73.28846740722656,73.9935302734375,72.2002182006836,73.57202911376953,739585
2010-01-21,59.57246398925781,71.67908477783203,73.54137420654297,71.27290344238281,72.03927612304688,541020
2010-01-22,59.0501708984375,71.05065155029297,72.3458251953125,68.2073974609375,70.96635437011719,616336
2010-01-25,57.87185287475586,69.63285827636719,70.81307983398438,68.39899444580078,69.74015045166016,5020131
2010-01-27,56.699893951416016,68.22272491455078,70.33026123046875,66.30679321289062,69.89342498779297,3143290
2010-01-28,56.66804885864258,68.18441009521484,69.43360137939453,67.59429931640625,68.22272491455078,2610176
2010-01-29,56.46422576904297,67.93917083740234,68.36067962646484,65.92359924316406,66.981201171875,787492
2010-02-01,58.311336517333984,70.16165924072266,71.10430145263672,66.981201171875,66.981201171875,712157
2010-02-02,59.470550537109375,71.55645751953125,73.55670166015625,69.60220336914062,70.81307983398438,3048356
2010-02-03,61.9800910949707,74.57598114013672,74.79822540283203,71.58711242675781,72.03927612304688,1353188
2010-02-04,60.954627990722656,73.34211730957031,74.21578216552734,72.49909973144531,73.57202911376953,659441
2010-02-05,59.476932525634766,71.56412506103516,72.3458251953125,67.74757385253906,70.50653076171875,1147355
2010-02-08,60.13297653198242,72.3534927368164,73.57202911376953,70.50653076171875,70.50653076171875,3916501
2010-02-09,60.9864616394043,73.38043212890625,74.26176452636719,71.66374969482422,72.3534927368164,3926418
2010-02-10,61.28582763671875,73.74063110351562,74.47634887695312,72.03927612304688,72.03927612304688,373126
2010-02-11,61.87181091308594,74.44569396972656,75.56460571289062,73.1122055053711,73.1122055053711,2333471
2010-02-15,62.32401657104492,74.98982238769531,76.02442932128906,74.4916763305664,75.10477447509766,1101359
2010-02-16,63.40044021606445,76.28499603271484,76.76781463623047,75.26571655273438,75.87115478515625,841741
2010-02-17,66.06918334960938,79.49610900878906,80.60735321044922,77.00538635253906,78.18560791015625,4883188
2010-02-18,64.19024658203125,77.23530578613281,79.4577865600586,76.03208923339844,79.4577865600586,1603391
2010-02-19,62.992801666259766,75.79451751708984,77.31193542480469,73.57202911376953,75.258056640625,1508086
2010-02-22,62.66797637939453,75.4036636352539,76.94407653808594,74.3460693359375,76.79080200195312,1656459
2010-02-23,62.578800201416016,75.29637145996094,76.239013671875,74.6679458618164,75.4036636352539,965962
2010-02-24,62.521480560302734,75.22740173339844,75.41899108886719,74.3384017944336,74.79822540283203,896212
2010-02-25,61.960968017578125,74.55298614501953,75.54927825927734,73.57202911376953,73.57202911376953,1786507
2010-02-26,61.986446380615234,74.5836410522461,75.97844696044922,73.59501647949219,74.64495086669922,2971468
2010-03-02,61.85905456542969,74.43036651611328,75.10477447509766,64.14561462402344,75.10477447509766,3737920
2010-03-03,63.09471893310547,75.9171371459961,76.85211181640625,74.4916763305664,74.4916763305664,2785476
2010-03-04,62.980064392089844,75.77919006347656,78.15495300292969,74.85953521728516,76.17770385742188,2648043
2010-03-05,64.19024658203125,77.23530578613281,77.65680694580078,75.60292053222656,75.87115478515625,1265626
2010-03-08,64.40678405761719,77.4958724975586,78.15495300292969,76.94407653808594,77.86373138427734,1182684
2010-03-09,64.29851531982422,77.36558532714844,77.67980194091797,76.49958038330078,77.44989013671875,474584
2010-03-10,61.941856384277344,74.52999877929688,77.4039077758789,73.87857818603516,77.4039077758789,885904
2010-03-11,60.457794189453125,72.74433898925781,74.33074188232422,69.31864166259766,69.31864166259766,1094940
2010-03-12,61.13931655883789,73.56436157226562,74.75224304199219,72.80564880371094,73.1122055053711,625966
2010-03-15,61.17116928100586,73.6026840209961,74.18512725830078,72.6677017211914,73.72530364990234,453100
2010-03-16,62.03739547729492,74.64495086669922,75.10477447509766,73.57202911376953,74.25410461425781,606504
2010-03-17,61.35588073730469,73.8249282836914,75.68722534179688,73.41875457763672,75.68722534179688,2145365
2010-03-18,61.14570999145508,73.57202911376953,76.3156509399414,72.80564880371094,76.3156509399414,680293
2010-03-19,61.15843200683594,73.58735656738281,73.9935302734375,72.03927612304688,72.03927612304688,919288
2010-03-22,59.324058532714844,71.38019561767578,73.41875457763672,70.97401428222656,73.41875457763672,1875340
2010-03-23,59.196678161621094,71.22692108154297,72.4224624633789,69.91641998291016,71.57945251464844,582769
2010-03-25,59.922767639160156,72.1005859375,72.80564880371094,70.04669952392578,70.08502197265625,919927
2010-03-26,60.34952926635742,72.61405944824219,73.1888427734375,71.27290344238281,71.27290344238281,502469
2010-03-29,60.06291198730469,72.2691879272461,74.3384017944336,71.6024398803711,72.66004180908203,1893321
2010-03-30,60.375,72.64471435546875,74.79822540283203,71.73272705078125,73.2654800415039,2099402
2010-03-31,59.83360290527344,71.99329376220703,73.87857818603516,70.82840728759766,70.82840728759766,1274812
2010-04-01,61.03741455078125,73.44174194335938,73.78661346435547,72.3458251953125,72.3458251953125,1354669
2010-04-05,62.00555419921875,74.60663604736328,74.93617248535156,73.27313995361328,74.18512725830078,1829508
2010-04-06,61.63615036010742,74.16213989257812,75.5032958984375,73.80194091796875,74.85953521728516,2272189
2010-04-07,62.68708038330078,75.4266586303711,76.33097839355469,74.40737915039062,74.4916763305664,3406385
2010-04-08,62.62339401245117,75.35002136230469,76.4842529296875,74.79822540283203,75.64124298095703,2483241
2010-04-09,62.362239837646484,75.03580474853516,75.86348724365234,74.3384017944336,75.10477447509766,902527
2010-04-12,61.820838928222656,74.38438415527344,75.41133117675781,74.10848999023438,74.95916748046875,674421
2010-04-13,62.37497329711914,75.05113220214844,75.19673919677734,73.11986541748047,74.93617248535156,592633
2010-04-15,62.13930892944336,74.76757049560547,75.258056640625,74.19279479980469,75.258056640625,1185209
2010-04-16,61.73166275024414,74.27709197998047,74.9821548461914,73.90156555175781,74.50700378417969,472803
2010-04-19,62.87177276611328,75.6489028930664,76.28499603271484,73.1122055053711,73.57202911376953,1259396
2010-04-20,66.55325317382812,80.07855224609375,80.77595520019531,75.41899108886719,76.50724792480469,4616328
2010-04-21,69.34303283691406,83.4352798461914,83.99473571777344,80.31613159179688,80.74530029296875,3406640
2010-04-22,70.50226593017578,84.830078125,85.52748107910156,80.24715423583984,83.8414535522461,2397585
2010-04-23,71.6933364868164,86.2632064819336,89.92647552490234,84.00239562988281,87.2441635131836,2424999
2010-04-26,73.01177215576172,87.84960174560547,88.28643035888672,85.53514862060547,86.44713592529297,2764383
2010-04-27,73.95442962646484,88.98383331298828,91.16800689697266,86.99125671386719,87.9798812866211,8516839
2010-04-28,71.75703430175781,86.33984375,89.65058135986328,85.83403015136719,88.43970489501953,5317518
2010-04-29,71.5213394165039,86.05628204345703,87.36678314208984,85.27457427978516,86.60041046142578,3714648
2010-04-30,71.66148376464844,86.22488403320312,86.98359680175781,85.10597229003906,86.60041046142578,1541940
2010-05-03,72.36210632324219,87.0678939819336,88.18680572509766,84.60783386230469,85.8187026977539,4096224
2010-05-04,71.71243286132812,86.28619384765625,87.96455383300781,79.40414428710938,84.45455932617188,2414424
2010-05-05,71.9990463256836,86.63106536865234,87.45108032226562,83.68817901611328,85.9873046875,2806314
2010-05-06,71.97357940673828,86.60041046142578,87.04490661621094,85.09831237792969,86.17890167236328,3221724
2010-05-07,71.43855285644531,85.95664978027344,86.37049865722656,84.30128479003906,85.8187026977539,3313676
2010-05-10,74.00538635253906,89.0451431274414,89.35935974121094,85.83403015136719,85.9873046875,2912443
2010-05-11,74.04998779296875,89.09879302978516,89.48197937011719,87.69632720947266,89.48197937011719,1861777
2010-05-12,73.97992706298828,89.01448822021484,92.07999420166016,86.44713592529297,89.51263427734375,6220731
2010-05-13,74.26017761230469,89.35169219970703,90.81547546386719,89.05281066894531,89.20608520507812,2458332
2010-05-14,76.10089874267578,91.56652069091797,92.57047271728516,88.8995361328125,88.8995361328125,4054384
2010-05-17,74.23469543457031,89.32103729248047,90.7235107421875,88.17913818359375,90.27900695800781,2177666
2010-05-18,74.99263763427734,90.23302459716797,91.2063217163086,89.42066955566406,89.59693145751953,2601114
2010-05-19,73.62960052490234,88.59297943115234,89.97245788574219,87.52005767822266,89.05281066894531,2450516
2010-05-20,75.68053436279297,91.06071472167969,91.65848541259766,88.8995361328125,88.8995361328125,3386473
2010-05-21,75.3938980102539,90.7158432006836,94.06490325927734,88.91486358642578,88.91486358642578,7053482
2010-05-24,75.62957763671875,90.99940490722656,93.17591094970703,83.99473571777344,88.8995361328125,9744781
2010-05-25,73.98628997802734,89.02215576171875,92.1183090209961,88.49335479736328,90.27900695800781,6120695
2010-05-26,74.48310089111328,89.61992645263672,91.91905212402344,87.55838012695312,91.91905212402344,32878917
2010-05-27,69.03731536865234,83.06742095947266,89.91881561279297,77.9633560180664,89.91881561279297,63544774
2010-05-28,68.81436920166016,82.79918670654297,87.36678314208984,81.24344635009766,87.36678314208984,5774527
2010-05-31,69.13922119140625,83.1900405883789,84.515869140625,81.8565444946289,82.59992980957031,3948665
2010-06-01,68.34304809570312,82.23207092285156,83.96408081054688,81.57298278808594,82.53861999511719,1661372
2010-06-02,68.89717102050781,82.89881134033203,83.51191711425781,81.54232788085938,82.46198272705078,1532388
2010-06-03,70.0882339477539,84.33193969726562,84.45455932617188,82.9294662475586,83.54257202148438,1657282
2010-06-04,70.19652557373047,84.46221923828125,85.37420654296875,83.39695739746094,84.45455932617188,1469469
2010-06-07,68.53412628173828,82.46198272705078,84.14801025390625,80.92922973632812,84.14801025390625,964573
2010-06-08,68.16471099853516,82.01748657226562,83.19770050048828,81.48868560791016,82.46198272705078,857804
2010-06-09,68.13285827636719,81.97916412353516,83.22835540771484,81.38905334472656,83.22835540771484,452421
2010-06-10,69.47042846679688,83.58855438232422,83.9180908203125,81.41970825195312,81.41970825195312,784883
2010-06-11,69.07552337646484,83.1134033203125,84.91438293457031,82.46964263916016,84.29361724853516,715530
2010-06-14,69.08190155029297,83.12106323242188,83.80313873291016,82.56927490234375,83.53490447998047,1134816
2010-06-15,69.36212921142578,83.45826721191406,83.8414535522461,82.53861999511719,83.12106323242188,783813
2010-06-16,69.38125610351562,83.48126220703125,84.28595733642578,82.63058471679688,83.99473571777344,1083209
2010-06-17,69.48953247070312,83.61154174804688,84.20932006835938,82.8375015258789,82.92180633544922,755530
2010-06-18,69.18380737304688,83.24368286132812,83.80313873291016,82.15543365478516,82.9448013305664,7355802
