Price,Adj Close,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,,
2010-01-04,40.57344436645508,41.14500045776367,41.244998931884766,40.29999923706055,40.654998779296875,5527480
2010-01-05,40.97528076171875,41.5525016784668,41.685001373291016,41.05500030517578,41.349998474121094,7113640
2010-01-06,41.47325897216797,42.057498931884766,42.22999954223633,41.2599983215332,41.599998474121094,13930200
2010-01-07,41.939205169677734,42.529998779296875,42.7400016784668,41.724998474121094,42.25,20800120
2010-01-08,41.68035125732422,42.26750183105469,42.70249938964844,41.900001525878906,42.70000076293945,7447940
2010-01-11,41.840599060058594,42.43000030517578,43.084999084472656,42.099998474121094,42.79999923706055,6490040
2010-01-12,40.580841064453125,41.15250015258789,42.494998931884766,41.0,42.43000030517578,11324300
2010-01-13,40.0853271484375,40.650001525878906,41.092498779296875,40.314998626708984,40.75,15403460
2010-01-14,40.647403717041016,41.220001220703125,42.01250076293945,40.6349983215332,41.06999969482422,12088020
2010-01-15,40.524139404296875,41.095001220703125,41.494998931884766,40.76499938964844,41.25,12526160
2010-01-18,42.00083541870117,42.592498779296875,42.9275016784668,40.5099983215332,40.64500045776367,14503560
2010-01-19,42.3311882019043,42.9275016784668,43.79999923706055,42.790000915527344,43.0,20851240
2010-01-20,43.15458679199219,43.76250076293945,43.9900016784668,42.79499816894531,43.04999923706055,15608820
2010-01-21,41.63105010986328,42.217498779296875,43.599998474121094,41.79999923706055,43.599998474121094,13594640
2010-01-22,39.922611236572266,40.48500061035156,41.75,40.20000076293945,41.25,25045640
2010-01-25,38.36455535888672,38.904998779296875,40.25,38.712501525878906,40.20000076293945,18882760
2010-01-27,37.721126556396484,38.252498626708984,41.099998474121094,37.625,38.45000076293945,12751860
2010-01-28,38.50260543823242,39.04499816894531,39.72249984741211,38.50749969482422,38.6349983215332,15804020
2010-01-29,38.40401077270508,38.94499969482422,39.622501373291016,37.150001525878906,38.25,19616040
2010-02-01,38.70230484008789,39.247501373291016,39.872501373291016,38.2599983215332,38.40999984741211,14979340
2010-02-02,37.16889572143555,37.692501068115234,39.95000076293945,37.494998931884766,39.95000076293945,8240700
2010-02-03,38.43851852416992,38.97999954223633,39.224998474121094,37.45000076293945,37.45000076293945,13305920
2010-02-04,36.9322395324707,37.45249938964844,39.0,37.26499938964844,38.95000076293945,6263440
2010-02-05,35.31748962402344,35.814998626708984,36.619998931884766,35.557498931884766,36.0,12142300
2010-02-08,36.389869689941406,36.90250015258789,37.42250061035156,35.66999816894531,36.400001525878906,13467720
2010-02-09,36.680782318115234,37.1974983215332,37.59000015258789,36.459999084472656,36.90250015258789,10825140
2010-02-10,35.86723709106445,36.372501373291016,37.599998474121094,36.13999938964844,37.47999954223633,6777680
2010-02-11,36.25428771972656,36.76499938964844,37.29499816894531,36.42499923706055,36.70000076293945,11079660
