Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS
Date,,,,,,
2010-01-04,71.75650024414062,74.99684143066406,76.47925567626953,74.79469299316406,76.22235870361328,123022
2010-01-05,71.34148406982422,74.56306457519531,76.81616973876953,74.12086486816406,76.14234161376953,54589
2010-01-06,69.91102600097656,73.0680160522461,75.37586975097656,72.86165618896484,75.37586975097656,53224
2010-01-07,69.16558074951172,72.28890228271484,73.0680160522461,71.08865356445312,73.0680160522461,47691
2010-01-08,68.41608428955078,71.50557708740234,72.8574447631836,71.26131439208984,71.60665130615234,28256
2010-01-11,67.7149658203125,70.77279663085938,72.1836166381836,70.41903686523438,72.1836166381836,637030
2010-01-12,65.97826385498047,68.95767211914062,71.5940170288086,68.44388580322266,71.58980560302734,132022
2010-01-13,66.50613403320312,69.50936889648438,70.66751098632812,68.23331451416016,68.4144058227539,1152249
2010-01-14,66.8889389038086,69.90945434570312,70.74752807617188,69.53884887695312,70.74331665039062,29087
2010-01-15,67.29188537597656,70.33059692382812,71.1728744506836,69.53042602539062,70.66751098632812,383291
2010-01-18,66.90909576416016,69.93051147460938,70.91598510742188,69.17245483398438,70.33059692382812,25110
2010-01-19,67.32410430908203,70.36428833007812,70.75173950195312,69.23562622070312,69.26089477539062,37149
2010-01-20,66.9010238647461,69.92208862304688,71.5097885131836,69.58096313476562,70.24636840820312,34157
2010-01-21,67.73915100097656,70.79806518554688,72.0151596069336,69.47988891601562,69.47988891601562,30773
2010-01-22,66.9050521850586,69.92630004882812,70.92019653320312,69.48831176757812,70.92019653320312,24077
2010-01-25,67.10652160644531,70.13687133789062,71.1728744506836,69.65676879882812,69.91787719726562,690326
2010-01-27,65.82918548583984,68.80184936523438,70.07369995117188,68.05643463134766,69.16824340820312,61998
2010-01-28,65.22074890136719,68.16593170166016,68.73026275634766,67.50052642822266,68.14066314697266,632269
2010-01-29,64.2859115600586,67.18888092041016,68.45230865478516,66.75089263916016,67.38260650634766,65963
2010-02-01,64.27783203125,67.18045806884766,68.30912017822266,66.54032135009766,67.21414947509766,8916
2010-02-02,63.8950309753418,66.7803726196289,69.65676879882812,66.62454986572266,66.72562408447266,29764
2010-02-03,63.6815071105957,66.55716705322266,67.37418365478516,66.5361099243164,67.37418365478516,28351
2010-02-04,62.976341247558594,65.82017517089844,67.29837799072266,62.58159637451172,64.68730163574219,36769
2010-02-05,61.27590560913086,64.04295349121094,65.19267272949219,63.59233474731445,63.72710037231445,28042
2010-02-08,61.77153015136719,64.56095886230469,65.69804382324219,64.11875915527344,65.69804382324219,16194
2010-02-09,61.650638580322266,64.43461608886719,65.18424987792969,64.01347351074219,64.08927917480469,15220
2010-02-10,62.55324172973633,65.37797546386719,65.68962097167969,64.01347351074219,64.25773620605469,12489
2010-02-11,60.80446243286133,63.55022048950195,66.11917877197266,63.17119216918945,66.11917877197266,9177
2010-02-15,61.31619644165039,64.08506774902344,64.84733581542969,62.32891082763672,64.84733581542969,19150
2010-02-16,63.274505615234375,66.13182067871094,67.28995513916016,63.59233474731445,64.09770202636719,48606
2010-02-17,63.697593688964844,66.57401275634766,67.29837799072266,65.78227233886719,67.29837799072266,19387
2010-02-18,64.64452362060547,67.5636978149414,71.5940170288086,66.54032135009766,66.8730239868164,38526
2010-02-19,63.306724548339844,66.1655044555664,67.93009185791016,66.11917877197266,66.87723541259766,35213
2010-02-22,62.8594856262207,65.69804382324219,66.54032135009766,64.52305603027344,66.12760162353516,27235
2010-02-23,62.64993667602539,65.47904968261719,66.1149673461914,65.27690124511719,66.1149673461914,2184
2010-02-24,62.456520080566406,65.27690124511719,66.11917877197266,65.02842712402344,65.32743835449219,17844
2010-02-25,61.89240264892578,64.68730163574219,65.85807800292969,64.43882751464844,65.27690124511719,18497
2010-02-26,64.48333740234375,67.3952407836914,67.78690338134766,63.92924880981445,64.01347351074219,46089
2010-03-02,65.92588806152344,68.90292358398438,70.33059692382812,66.54032135009766,66.54874420166016,22902
2010-03-03,66.50613403320312,69.50936889648438,69.57254028320312,68.73446655273438,68.90292358398438,15897
2010-03-04,65.79290771484375,68.76394653320312,69.47988891601562,67.90482330322266,68.50284576416016,18354
2010-03-05,63.43971252441406,66.30448150634766,69.06716918945312,66.12760162353516,69.06716918945312,109250
2010-03-08,64.41887664794922,67.3278579711914,67.97220611572266,66.11917877197266,66.54032135009766,97485
2010-03-09,63.62106704711914,66.4939956665039,68.1364517211914,66.11917877197266,68.1364517211914,182183
2010-03-10,64.39469909667969,67.3025894165039,67.55106353759766,66.28763580322266,66.54874420166016,81647
2010-03-11,62.384002685546875,65.20109558105469,68.19120025634766,65.10844421386719,67.3025894165039,29336
2010-03-12,63.3551025390625,66.2160415649414,66.54032135009766,65.45378112792969,66.2834243774414,61713
2010-03-15,64.00787353515625,66.8982925415039,67.37418365478516,65.82859802246094,66.54032135009766,27449
2010-03-16,68.2267074584961,71.3076400756836,76.20130157470703,66.96146392822266,70.16213989257812,2653456
2010-03-17,69.3992691040039,72.53316497802734,73.61549377441406,70.33059692382812,71.7203598022461,3241501
2010-03-18,68.31134033203125,71.39608001708984,73.69129943847656,71.0044174194336,73.1438217163086,270372
2010-03-19,66.91309356689453,69.93472290039062,72.17940521240234,69.41250610351562,71.5855941772461,197783
2010-03-22,66.12333679199219,69.10928344726562,71.54769134521484,67.71952056884766,67.71952056884766,290840
2010-03-23,66.89698028564453,69.91787719726562,70.65066528320312,68.89871215820312,69.62307739257812,141211
2010-03-25,66.91309356689453,69.93472290039062,71.08865356445312,69.15139770507812,71.08865356445312,71211
